Species	Status
Rectilinetopus_ourikensis	extinct
Redondasaurus_bermani	extinct
Redondasaurus_gregorii	extinct
Redondasuchus_reseri	extinct
Redondasuchus_rineharti	extinct
Redondavenator_quayensis	extinct
Reiszorhinus_olsoni	extinct
Retymaijychampsa_beckerorum	extinct
Revueltosaurus_callenderi	extinct
Rhadinosuchus_gracilis	extinct
Rhaeticosaurus_mertensi	extinct
Rhiodenticulatus_heatoni	extinct
Rhipaeosaurus_tricuspidens	extinct
Rhomaleosaurus_megacephalus	extinct
Rhombopholis_scutulata	extinct
Rhynchocephalichnus_etruscus	extinct
Rhynchocephalichnus_franconicus	extinct
Rhynchocephalichnus_pisanus	extinct
Rhynchosauroides_articeps	extinct
Rhynchosauroides_beasleyi	extinct
Rhynchosauroides_bornemanni	extinct
Rhynchosauroides_brevidigitatus	extinct
Rhynchosauroides_gangresci	extinct
Rhynchosauroides_hyperbates	extinct
Rhynchosauroides_kuletae	extinct
Rhynchosauroides_majus	extinct
Rhynchosauroides_maximus	extinct
Rhynchosauroides_minutipes	extinct
Rhynchosauroides_pallinii	extinct
Rhynchosauroides_petri	extinct
Rhynchosauroides_rdzaneki	extinct
Rhynchosauroides_rectipes	extinct
Rhynchosauroides_sphaerodactylus	extinct
Rhynchosauroides_tirolicus	extinct
Rhynchosauroides_triangulus	extinct
Rhynchosauroides_virgiliae	extinct
Rioarribasuchus_chamaensis	extinct
Riojasaurus_incertus	extinct
Riojasuchus_tenuisceps	extinct
Rothianiscus_robusta	extinct
Rotodactylopus_archaeus	extinct
Rotodactylus_bessieri	extinct
Rotodactylus_bradyi	extinct
Rotodactylus_cursorius	extinct
Rotodactylus_lucasi	extinct
Rotodactylus_rati	extinct
Rotodactylus_tumidus	extinct
Rotodactylus_velox	extinct
Ruehleia_bedheimensis	extinct
Rugarhynchos_sixmilensis	extinct
Ruhuhuaria_reiszi	extinct
Rutiodon_carolinensis	extinct
Sacisaurus_agudoensis	extinct
Saltoposuchus_connectens	extinct
Saltoposuchus_longipes	extinct
Saltopus_elginensis	extinct
Sanchiaosaurus_dengi	extinct
Sanjuansaurus_gordilloi	extinct
Santaisaurus_yuani	extinct
Sarmatosuchus_otschevi	extinct
Saturnalia_tupiniquim	extinct
Saurichnites_leisnerianus	extinct
Saurischichnus_primitivus	extinct
Saurodektes_rogersorum	extinct
Sauropareion_anoplus	extinct
Sauropodopus_antiquus	extinct
Sauropus_ingens	extinct
Saurorictus_australis	extinct
Saurosternon_bainii	extinct
Saurosuchus_galilei	extinct
Schleitheimia_schutzi	extinct
Sclerocormus_parviceps	extinct
Scleromochlus_taylori	extinct
Sclerostropheus_fossai	extinct
Scoloparia_glyphanodon	extinct
Scolotosuchus_basileus	extinct
Scutarx_deltatylus	extinct
Scutosaurus_karpinskii	extinct
Scythosuchus_basileus	extinct
Seazzadactylus_venieri	extinct
Senqutrisauropus_priscus	extinct
Serpianosaurus_germanicus	extinct
Serpianosaurus_mirigiolensis	extinct
Shansisuchus_kuyeheensis	extinct
Shansisuchus_shansisuchus	extinct
Sharovipteryx_mirabilis	extinct
Shastasaurus_alexandrae	extinct
Shastasaurus_careyi	extinct
Shastasaurus_pacificus	extinct
Shastasaurus_sikkaniensis	extinct
Shihtienfenia_permica	extinct
Shonisaurus_popularis	extinct
Shringasaurus_indicus	extinct
Shuvosaurus_inexpectatus	extinct
Sierritasuchus_macalpini	extinct
Sigmala_sigmala	extinct
Sikannisuchus_huskyi	extinct
Silesaurus_opolensis	extinct
Sillosuchus_longicervix	extinct
Simosaurus_gaillardoti	extinct
Sinocyamodus_xinpuensis	extinct
Sinosaurosphargis_yunguiensis	extinct
Skybalonyx_skapter	extinct
Smilodonterpeton_ruthinensis	extinct
Smilosuchus_adamanensis	extinct
Smilosuchus_gregorii	extinct
Smilosuchus_lithodendrorum	extinct
Smok_wawelski	extinct
Sonselasuchus_cedrus	extinct
Sophineta_cracoviensis	extinct
Soturnia_caliodon	extinct
Soumyasaurus_aenigmaticus	extinct
Sphenotitan_leyesi	extinct
Sphodrosaurus_pennsylvanicus	extinct
Spinosuchus_caseanus	extinct
Spondylosoma_absconditum	extinct
Stagonolepis_olenkae	extinct
Stagonolepis_robertsoni	extinct
Stagonosuchus_major	extinct
Stagonosuchus_nyassicus	extinct
Stagonosuchus_tanganyikaensis	extinct
Staurikosaurus_pricei	extinct
Stauromatodon_mohli	extinct
Stegomus_arcuatus	extinct
Stenaulorhynchus_stockleyi	extinct
Stenomyti_huangae	extinct
Stenoscelida_aurantiacus	extinct
Steropoides_ingens	extinct
Suchonosaurus_minimus	extinct
Sukhonopus_primus	extinct
Sustenodactylus_hollandicus	extinct
Synaptichnium_argantobrivense	extinct
Synaptichnium_cameronensis	extinct
Synaptichnium_chirotherioides	extinct
Synaptichnium_diabloensis	extinct
Synaptichnium_hildburghausense	extinct
Synaptichnium_kotanskii	extinct
Synaptichnium_priscum	extinct
Synaptichnium_pseudosuchoides	extinct
Synaptichnium_senkowiczowae	extinct
Syntomiprosopus_sucherorum	extinct
Tanaisosaurus_kalandadzei	extinct
Tangasaurus_mennelli	extinct
Tanystropheus_biharicus	extinct
Tanystropheus_conspicuus	extinct
Tanystropheus_haasi	extinct
Tanystropheus_hydroides	extinct
Tanystropheus_longobardicus	extinct
Tanystropheus_meridensis	extinct
Tanytrachelos_ahynis	extinct
Tarjadia_ruthae	extinct
Tasmaniosaurus_triassicus	extinct
Tawa_hallae	extinct
Taytalura_alcoberi	extinct
Technosaurus_smalli	extinct
Tecovasaurus_murryi	extinct
Tecovasuchus_chatterjeei	extinct
Teleocrater_rhadinus	extinct
Teraterpeton_hrynewichorum	extinct
Teratosaurus_bengalensis	extinct
Teratosaurus_schuetzii	extinct
Teratosaurus_suevicus	extinct
Termatosaurus_alberti	extinct
Termatosaurus_crocodilinus	extinct
Terrestrisuchus_gracilis	extinct
Tetrasauropus_unguiferus	extinct
Teyujagua_paradoxa	extinct
Teyumbaita_sulcognathus	extinct
Thaichelys_ruchae	extinct
Thaisaurus_chonglakmanii	extinct
Thalattoarchon_saurophagis	extinct
Thalattosaurus_alexandrae	extinct
Thalattosaurus_borealis	extinct
Thecodontosaurus_antiquus	extinct
Tholodus_schmidi	extinct
Tichvinskia_burtensis	extinct
Ticinosuchus_ferox	extinct
Tikisuchus_romeri	extinct
Tikoepentapodiscus_fabri	extinct
Timanophon_raridentatus	extinct
Toretocnemus_californicus	extinct
Toretocnemus_zitteli	extinct
Trachelosaurus_fischeri	extinct
Trialestes_romeri	extinct
Tribelesodon_longobardicus	extinct
Trichristolopus_dubius	extinct
Tricuspisaurus_thomasi	extinct
Tridactylus_machouensis	extinct
Trilophosaurus_buettneri	extinct
Trilophosaurus_jacobsi	extinct
Trilophosaurus_phasmalophos	extinct
Triopticus_primus	extinct
Trisauropodiscus_aviforma	extinct
Trisauropodiscus_superaviforma	extinct
Tropidosuchus_romeri	extinct
Tuebingosaurus_maierfritzorum	extinct
Turfanosuchus_dabanensis	extinct
Typothorax_coccinarum	extinct
Uatchitodon_kroehleri	extinct
Uatchitodon_schneideri	extinct
Unaysaurus_tolentinoi	extinct
Unguinychus_onyx	extinct
Uralosaurus_magnus	extinct
Utatsusaurus_hataii	extinct
Vallesaurus_cenensis	extinct
Vallesaurus_zorzinensis	extinct
Vancleavea_campi	extinct
Variodens_inopinatus	extinct
Vellbergia_bartholomaei	extinct
Velocipes_guerichi	extinct
Venaticosuchus_rusconii	extinct
Venetoraptor_gassenae	extinct
Venkatasuchus_armatum	extinct
Vinitasaura_lizae	extinct
Vivaron_haydeni	extinct
Vjushkovisaurus_berdjanensis	extinct
Volcanosuchus_statisticae	extinct
Vonhuenia_friedrichi	extinct
Vritramimosaurus_dzerzhinskii	extinct
Waluchelys_cavitesta	extinct
Wangosaurus_brevirostris	extinct
Wannia_scurriensis	extinct
Weigeltisaurus_jaekeli	extinct
Whitakersaurus_bermani	extinct
Wimanius_odontopalatus	extinct
Wumengosaurus_delicatomandibularis	extinct
Xenodiphyodon_petraios	extinct
Xilousuchus_sapingensis	extinct
Xinminosaurus_catactes	extinct
Xinpusaurus_bamaolinensis	extinct
Xinpusaurus_kohi	extinct
Xinpusaurus_suni	extinct
Xinpusaurus_xingyiensis	extinct
Yarasuchus_deccanensis	extinct
Yelaphomte_praderioi	extinct
Yonghesuchus_sangbiensis	extinct
Youngetta_dongshengensis	extinct
Youngina_capensis	extinct
Youngosuchus_sinensis	extinct
Ypomonetikochelys_euryaspis	extinct
Yunguisaurus_liae	extinct
Zanclodon_arenaceus	extinct
Zanclodon_crenatus	extinct
Zanclodon_laevis	extinct
Zarcasaurus_tanyderus	extinct
Zupaysaurus_rougieri	extinct
